     4.05723e-07      1.19176e-07      8.87835e-07 0
     8.50797e-07      1.72969e-07      3.49463e-08 0
     2.73465e-07      1.85298e-07      7.81805e-07 0
     5.05815e-07 8.380779999999999e-08      3.26577e-07 0
      5.9807e-07      1.68686e-07      2.87415e-07 0
9.570900000000001e-07 6.391389999999999e-08      1.09984e-06 0
     7.27276e-07      6.00894e-08      1.96748e-07 0
     1.10043e-06      1.97746e-07      6.12773e-07 0
     6.35927e-07      4.63112e-08      6.82188e-07 0
     2.81539e-07      6.62503e-08      1.16148e-06 0
     4.99502e-07      1.48503e-07      4.39196e-07 0
9.563419999999999e-07      1.59127e-07      6.70956e-07 0
     1.11829e-06      6.45834e-08      1.02655e-06 0
     3.71481e-07       2.0142e-07      8.02202e-07 0
     8.17248e-07      2.39225e-07      1.17227e-06 0
     2.10541e-07      8.43506e-08      5.06648e-07 0
     1.15869e-06      5.37178e-08      1.19373e-06 0
      2.9565e-07      2.40869e-07      8.89017e-07 0
      4.7846e-07 6.752650000000001e-08 9.828299999999999e-07 0
     1.39876e-07      9.13137e-08      1.09507e-06 0
     5.84565e-07      2.44921e-07      3.24667e-08 0
     8.82157e-07      5.01703e-08      6.69564e-07 0
     3.98774e-07      2.06938e-07      3.16252e-07 0
      2.9122e-08      9.12279e-08       1.1482e-06 0
     1.16328e-06      1.44631e-07       5.2235e-07 0
     7.12277e-07      1.77567e-07      1.10908e-06 0
     6.90557e-07      1.70353e-07      4.30822e-07 0
     1.55488e-07      2.38709e-07      8.44991e-07 0
     1.18313e-07      1.15569e-07      8.37626e-07 0
     8.79273e-07      1.58079e-07      1.22971e-07 0
     3.41888e-07      4.97951e-08       2.9725e-07 0
     8.47188e-07      2.15011e-07      1.06975e-06 0
     2.06762e-07       1.0999e-07      6.43594e-07 0
      1.1616e-06      1.98874e-07      8.52819e-07 0
     1.14964e-07      6.79479e-08      2.08908e-07 0
     2.21852e-07       5.8367e-08 9.873550000000001e-07 0
      1.1787e-07 8.674560000000001e-08      3.66709e-07 0
     6.61117e-07      1.50245e-07      5.94726e-07 0
     1.01502e-06      2.30677e-07 9.892579999999999e-07 0
     5.13775e-07      1.92286e-07      2.64364e-07 0
     2.28598e-07      2.46371e-07      1.96293e-07 0
     5.05945e-07      2.03583e-07 6.357169999999999e-07 0
     4.27213e-07      6.90552e-08      3.91047e-07 0
      1.0844e-06      1.00384e-07      4.50754e-07 0
      7.3308e-07       1.2057e-07       6.4136e-07 0
     3.50498e-07      1.56029e-07      1.18351e-06 0
     3.61327e-07 7.006610000000001e-08      8.98202e-08 0
      3.1516e-08      9.38342e-08      1.85296e-07 0
     4.36098e-07      2.31138e-07      1.17644e-06 0
     5.46253e-07      2.06373e-07      3.52409e-07 0
     2.68117e-08      2.14943e-07      9.70243e-07 0
     7.76324e-07       1.1793e-07      1.07037e-07 0
     1.60115e-07      1.73489e-07 7.570289999999999e-08 0
     2.48412e-08      6.53931e-08      1.06102e-06 0
      3.9102e-07      2.52983e-07       1.4867e-07 0
     5.35649e-07      1.94662e-07      8.36371e-07 0
     1.06362e-06       5.5678e-08      7.25469e-07 0
     1.17137e-06 9.760990000000001e-08       7.5404e-07 0
     7.18792e-08      1.76515e-07      1.13312e-06 0
     7.21081e-07      6.25021e-08      1.11372e-06 0
     1.14482e-06      1.43189e-07      3.20342e-09 0
     7.61568e-07      2.11096e-07      1.72521e-07 0
     5.30187e-07      1.00864e-07      7.86477e-07 0
     9.62229e-07       2.3619e-07       1.1126e-06 0
     9.30914e-07      2.15903e-07      9.57448e-07 0
     1.02317e-06      2.31833e-07      1.18589e-06 0
6.397789999999999e-07      5.06991e-08      1.17161e-06 0
     1.06376e-06      2.35193e-07      2.74167e-07 0
     1.76465e-07      1.61651e-07      4.23144e-07 0
     9.52655e-07      2.31343e-07      2.42955e-07 0
     1.22973e-07 7.304409999999999e-08      5.95184e-07 0
     1.16156e-06      2.42838e-07 7.392689999999999e-07 0
8.339260000000001e-07      8.37606e-08        7.586e-07 0
     3.35663e-07      2.41616e-07      4.27909e-07 0
     1.09636e-06      2.46677e-07      1.57339e-07 0
9.744050000000001e-07      5.89764e-08       2.0955e-07 0
     1.05963e-06      5.81749e-08      9.55132e-07 0
     4.98307e-07      1.74009e-07 7.686069999999999e-09 0
     2.61491e-07      1.99695e-07      1.16542e-06 0
     1.03549e-06      6.79375e-08      5.90886e-08 0
     8.00248e-07      1.28842e-07      2.15224e-07 0
     1.06668e-06      2.49219e-07      4.05067e-07 0
8.648570000000001e-07       2.5287e-07      5.47817e-07 0
      5.6019e-07      1.01679e-07      6.92909e-08 0
     1.87669e-07      1.55509e-07      1.04676e-06 0
     2.46177e-07 8.537449999999999e-08      1.08785e-07 0
     9.78759e-07      1.29009e-07      3.46494e-07 0
     2.52228e-07      2.39191e-07      4.98305e-07 0
     2.59062e-07      1.23772e-07      3.43618e-07 0
     7.75164e-07      1.03408e-07      3.42729e-07 0
     1.58897e-07 6.619060000000001e-08       9.0269e-07 0
     3.82985e-08      9.36465e-08       4.2409e-07 0
     1.61051e-07       2.1889e-07      5.63761e-07 0
     9.15601e-07      1.19661e-07      4.91753e-07 0
     1.13301e-07      2.08295e-07      2.55611e-07 0
     4.13456e-07       1.7823e-07      1.03044e-07 0
     1.62681e-07      2.42955e-07      1.05867e-06 0
     6.17859e-07      2.17188e-07      8.05709e-07 0
     5.42166e-07       2.1359e-07      7.24589e-07 0
     3.01835e-07      2.40217e-07      3.03401e-07 0
     6.69639e-07      2.40768e-07      1.03259e-07 0
      1.1595e-06      1.94544e-07      4.38904e-07 0
     1.14925e-06      4.65279e-08 4.982459999999999e-07 0
     7.95347e-07 7.353040000000001e-08      5.39708e-07 0
      4.3066e-07 8.735040000000001e-08      1.11939e-06 0
      5.6183e-07      1.87748e-07      1.02405e-06 0
     9.18768e-07      6.27607e-08      3.50942e-07 0
9.713469999999999e-07      2.41126e-07      3.65518e-07 0
     2.51859e-07      8.17206e-08      7.97888e-07 0
     6.42351e-07      5.88252e-08      1.07194e-07 0
     6.73259e-07      1.10412e-07      5.00745e-07 0
